timestamp,regime,regime_type
972,1,MODERATE_BEAR
973,1,MODERATE_BEAR
974,1,MODERATE_BEAR
975,1,MODERATE_BEAR
976,1,MODERATE_BEAR
977,1,MODERATE_BEAR
978,3,CALM_RANGING
979,3,CALM_RANGING
980,3,CALM_RANGING
981,1,MODERATE_BEAR
982,3,CALM_RANGING
983,3,CALM_RANGING
984,3,CALM_RANGING
985,3,CALM_RANGING
986,3,CALM_RANGING
987,3,CALM_RANGING
988,3,CALM_RANGING
989,3,CALM_RANGING
990,3,CALM_RANGING
991,3,CALM_RANGING
992,3,CALM_RANGING
993,3,CALM_RANGING
994,3,CALM_RANGING
